Unique_ID,Category,Facility,ItemNumber,Item Unit,ItemName,Substance Name,Waste (AER) Code,DATAAREAID
902424sesc,Standard,,902424,M3,Hydrovac Slurry Oil Credit,Hydrovac Material (chem/solvent),HYDVCH,sesc
902424sesc,Standard,,902424,M3,Hydrovac Slurry Oil Credit,Hydrovac Material (crude/condi),HYDVCO,sesc
902424sesc,Standard,,902424,M3,Hydrovac Slurry Oil Credit,Non-Oilfield Waste,NONOFD,sesc
902424sesc,Standard,,902424,M3,Hydrovac Slurry Oil Credit,Hydrovac Material (sulfur),HYDVSU,sesc
902424sesc,Standard,,902424,M3,Hydrovac Slurry Oil Credit,Hydrovac Material (emulsion impacted),HYDVEM,sesc
902424sesc,Standard,,902424,M3,Hydrovac Slurry Oil Credit,Waste - Miscellaneous,WSTMIS,sesc
902426sesc,Standard,,902426,M3,NORM Impacted Material Oil Credit,Snow Melt,CWATER,sesc
902426sesc,Standard,,902426,M3,NORM Impacted Material Oil Credit,Non-Oilfield Waste,NONOFD,sesc
902426sesc,Standard,,902426,M3,NORM Impacted Material Oil Credit,Waters Contaminated (collected surface waters),CWATER,sesc
902426sesc,Standard,,902426,M3,NORM Impacted Material Oil Credit,Contaminated Debris and Soil (refined fuels/oils),SOILRO,sesc
902426sesc,Standard,,902426,M3,NORM Impacted Material Oil Credit,Hydrovac Material (emulsion impacted),HYDVEM,sesc
902426sesc,Standard,,902426,M3,NORM Impacted Material Oil Credit,Hydrovac Material (sulfur),HYDVSU,sesc
902426sesc,Standard,,902426,M3,NORM Impacted Material Oil Credit,Non-Oilfield Class 1B Water (Secure Leachate Only),NONOFD,sesc
902426sesc,Standard,,902426,M3,NORM Impacted Material Oil Credit,Sweetening Agents (solids),SWTSOL,sesc
902426sesc,Standard,,902426,M3,NORM Impacted Material Oil Credit,Hydrovac Material (crude/condi),HYDVCO,sesc
902426sesc,Standard,,902426,M3,NORM Impacted Material Oil Credit,Hydrovac Material (chem/solvent),HYDVCH,sesc
902426sesc,Standard,,902426,M3,NORM Impacted Material Oil Credit,Wash Fluids - Water,WSHWTR,sesc
902426sesc,Standard,,902426,M3,NORM Impacted Material Oil Credit,Well Workover Fluids,WWOFLD,sesc
902426sesc,Standard,,902426,M3,NORM Impacted Material Oil Credit,Hydrovac Material (mercury/heavy metal),HYDVHM,sesc
902426sesc,Standard,,902426,M3,NORM Impacted Material Oil Credit,Hydrovac Material (pesticide/herbicide),HYDVPT,sesc
902426sesc,Standard,,902426,M3,NORM Impacted Material Oil Credit,Hydrovac Material (refined fuel/oil),HYDVRO,sesc
902426sesc,Standard,,902426,M3,NORM Impacted Material Oil Credit,Hydrovac Material (produced water/salt),HYDVPW,sesc
902426sesc,Standard,,902426,M3,NORM Impacted Material Oil Credit,Treater Hay,TRTHAY,sesc
902426sesc,Standard,,902426,M3,NORM Impacted Material Oil Credit,Tank Bottoms,SLGHYD,sesc
902426sesc,Standard,,902426,M3,NORM Impacted Material Oil Credit,Sludge – Hydrocarbon,SLGHYD,sesc
902426sesc,Standard,,902426,M3,NORM Impacted Material Oil Credit,Sludge Gas Sweetening Systems,SLGSWT,sesc
902426sesc,Standard,,902426,M3,NORM Impacted Material Oil Credit,Pigging Waste (liguid & wax),PIGWST,sesc
902426sesc,Standard,,902426,M3,NORM Impacted Material Oil Credit,Residual formation fines after treatment and settl,FRMFNS,sesc
902426sesc,Standard,,902426,M3,NORM Impacted Material Oil Credit,Sludge - Cooling Tower,SLGCTW,sesc
902426sesc,Standard,,902426,M3,NORM Impacted Material Oil Credit,Sludge – Emulsion,SLGEML,sesc
902426sesc,Standard,,902426,M3,NORM Impacted Material Oil Credit,Sludge - Glycol/Gas Drying,SLGGLY,sesc
902426sesc,Standard,,902426,M3,NORM Impacted Material Oil Credit,Cement,CEMENT,sesc
902426sesc,Standard,,902426,M3,NORM Impacted Material Oil Credit,Contaminated Debris and Soil (chem/solvent),SOILCH,sesc
902426sesc,Standard,,902426,M3,NORM Impacted Material Oil Credit,Catalyst (non-sulphur),CATNS,sesc
902426sesc,Standard,,902426,M3,NORM Impacted Material Oil Credit,"Caustic Solutions (unneutralized, spent)",CAUS,sesc
902426sesc,Standard,,902426,M3,NORM Impacted Material Oil Credit,Contaminated Debris and Soil (sulphur),SOILSU,sesc
902426sesc,Standard,,902426,M3,NORM Impacted Material Oil Credit,Contaminated Debris and Soil (produced/salt water),SOILPW,sesc
902426sesc,Standard,,902426,M3,NORM Impacted Material Oil Credit,Contaminated Debris and Soil (crude oil/condensate,SOILCO,sesc
902426sesc,Standard,,902426,M3,NORM Impacted Material Oil Credit,Contaminated Debris and Soil (emulsion),SOILEM,sesc
902426sesc,Standard,,902426,M3,NORM Impacted Material Oil Credit,Frac Fluid (hydrocarbon based),FRFLDH,sesc
902426sesc,Standard,,902426,M3,NORM Impacted Material Oil Credit,Frac Fluid (water based),FRFLDW,sesc
902426sesc,Standard,,902426,M3,NORM Impacted Material Oil Credit,Load Oil,COEMUL,sesc
902426sesc,Standard,,902426,M3,NORM Impacted Material Oil Credit,High Solids Produced Water,HSPWTR,sesc
902426sesc,Standard,,902426,M3,NORM Impacted Material Oil Credit,Frac Sand,FRCSND,sesc
902426sesc,Standard,,902426,M3,NORM Impacted Material Oil Credit,Crude Oil/Condensate Emulsions (residuals after tr,COEMUL,sesc
902426sesc,Standard,,902426,M3,NORM Impacted Material Oil Credit,Drilling Waste Advanced Gel Chemical,DRWSAC,sesc
902426sesc,Standard,,902426,M3,NORM Impacted Material Oil Credit,Drilling Waste Gel Chemical,DRWSGC,sesc
902426sesc,Standard,,902426,M3,NORM Impacted Material Oil Credit,Drilling Waste Hydrocarbon,DRWSHC,sesc
902426sesc,Standard,,902426,M3,NORM Impacted Material Oil Credit,Water - Process (with heavy metals),PWTRHM,sesc
902426sesc,Standard,,902426,M3,NORM Impacted Material Oil Credit,Water Process (with organic chemicals),PWTROR,sesc
902426sesc,Standard,,902426,M3,NORM Impacted Material Oil Credit,Acid,ACID,sesc
902426sesc,Standard,,902426,M3,NORM Impacted Material Oil Credit,Boiler Blowdown Water,BLBDWT,sesc
902426sesc,Standard,,902426,M3,NORM Impacted Material Oil Credit,Wash Fluids - Organic,WSHORG,sesc
902426sesc,Standard,,902426,M3,NORM Impacted Material Oil Credit,Sweetening Agents (liquids),SWTLIQ,sesc
902426sesc,Standard,,902426,M3,NORM Impacted Material Oil Credit,Hydrotest Fluids - Methanol,METHNL,sesc
902426sesc,Standard,,902426,M3,NORM Impacted Material Oil Credit,Glycol Solutions (no heavy metals),GLYC,sesc
902426sesc,Standard,,902426,M3,NORM Impacted Material Oil Credit,Salt Heat Medium,SALT,sesc
902426sesc,Standard,,902426,M3,NORM Impacted Material Oil Credit,Corrosion Inhibitor/Oxygen Scavenger Solutions,CORINH,sesc
902426sesc,Standard,,902426,M3,NORM Impacted Material Oil Credit,Filter Backwash Liquids (water treatment),FLBWWT,sesc
902426sesc,Standard,,902426,M3,NORM Impacted Material Oil Credit,Filter Backwash Liquids (gas sweetening),FLBWSW,sesc
902426sesc,Standard,,902426,M3,NORM Impacted Material Oil Credit,Sludge - Sulphur,SLGSUL,sesc
902426sesc,Standard,,902426,M3,NORM Impacted Material Oil Credit,Sludge - Process,SLGPRO,sesc
902426sesc,Standard,,902426,M3,NORM Impacted Material Oil Credit,Sludge - Lime,SLGLIM,sesc
902426sesc,Standard,,902426,M3,NORM Impacted Material Oil Credit,Sludge - Flare Pit,SLGPIT,sesc
902426sesc,Standard,,902426,M3,NORM Impacted Material Oil Credit,Catalyst (Sulphur),CATSU,sesc
902426sesc,Standard,,902426,M3,NORM Impacted Material Oil Credit,Sand - Produced,SAND,sesc
902426sesc,Standard,,902426,M3,NORM Impacted Material Oil Credit,Dessicant,DESICT,sesc
902428sesc,Standard,,902428,M3,Waste Oil Credit - Solids 0.1-5%,Tank Bottoms,SLGHYD,sesc
902428sesc,Standard,,902428,M3,Waste Oil Credit - Solids 0.1-5%,Sludge - Glycol/Gas Drying,SLGGLY,sesc
902428sesc,Standard,,902428,M3,Waste Oil Credit - Solids 0.1-5%,Wash Fluids - Water,WSHWTR,sesc
902428sesc,Standard,,902428,M3,Waste Oil Credit - Solids 0.1-5%,Treater Hay,TRTHAY,sesc
902428sesc,Standard,,902428,M3,Waste Oil Credit - Solids 0.1-5%,Sludge - Cooling Tower,SLGCTW,sesc
902428sesc,Standard,,902428,M3,Waste Oil Credit - Solids 0.1-5%,Residual formation fines after treatment and settl,FRMFNS,sesc
902428sesc,Standard,,902428,M3,Waste Oil Credit - Solids 0.1-5%,Pigging Waste (liguid & wax),PIGWST,sesc
902428sesc,Standard,,902428,M3,Waste Oil Credit - Solids 0.1-5%,Hydrovac Material (produced water/salt),HYDVPW,sesc
902428sesc,Standard,,902428,M3,Waste Oil Credit - Solids 0.1-5%,Hydrovac Material (refined fuel/oil),HYDVRO,sesc
902428sesc,Standard,,902428,M3,Waste Oil Credit - Solids 0.1-5%,Hydrovac Material (pesticide/herbicide),HYDVPT,sesc
902428sesc,Standard,,902428,M3,Waste Oil Credit - Solids 0.1-5%,Hydrovac Material (mercury/heavy metal),HYDVHM,sesc
902428sesc,Standard,,902428,M3,Waste Oil Credit - Solids 0.1-5%,Hydrovac Material (chem/solvent),HYDVCH,sesc
902428sesc,Standard,,902428,M3,Waste Oil Credit - Solids 0.1-5%,Well Workover Fluids,WWOFLD,sesc
902428sesc,Standard,,902428,M3,Waste Oil Credit - Solids 0.1-5%,Hydrovac Material (crude/condi),HYDVCO,sesc
902428sesc,Standard,,902428,M3,Waste Oil Credit - Solids 0.1-5%,Drilling Waste Advanced Gel Chemical,DRWSAC,sesc
902428sesc,Standard,,902428,M3,Waste Oil Credit - Solids 0.1-5%,Drilling Waste Gel Chemical,DRWSGC,sesc
902428sesc,Standard,,902428,M3,Waste Oil Credit - Solids 0.1-5%,Contaminated Debris and Soil (sulphur),SOILSU,sesc
902428sesc,Standard,,902428,M3,Waste Oil Credit - Solids 0.1-5%,Crude Oil/Condensate Emulsions (residuals after tr,COEMUL,sesc
902428sesc,Standard,,902428,M3,Waste Oil Credit - Solids 0.1-5%,Frac Fluid (water based),FRFLDW,sesc
902428sesc,Standard,,902428,M3,Waste Oil Credit - Solids 0.1-5%,High Solids Produced Water,HSPWTR,sesc
902428sesc,Standard,,902428,M3,Waste Oil Credit - Solids 0.1-5%,Drilling Waste Hydrocarbon,DRWSHC,sesc
902428sesc,Standard,,902428,M3,Waste Oil Credit - Solids 0.1-5%,Frac Fluid (hydrocarbon based),FRFLDH,sesc
902428sesc,Standard,,902428,M3,Waste Oil Credit - Solids 0.1-5%,Contaminated Debris and Soil (crude oil/condensate,SOILCO,sesc
902428sesc,Standard,,902428,M3,Waste Oil Credit - Solids 0.1-5%,Contaminated Debris and Soil (emulsion),SOILEM,sesc
902428sesc,Standard,,902428,M3,Waste Oil Credit - Solids 0.1-5%,Contaminated Debris and Soil (produced/salt water),SOILPW,sesc
902428sesc,Standard,,902428,M3,Waste Oil Credit - Solids 0.1-5%,Catalyst (non-sulphur),CATNS,sesc
902428sesc,Standard,,902428,M3,Waste Oil Credit - Solids 0.1-5%,"Caustic Solutions (unneutralized, spent)",CAUS,sesc
902428sesc,Standard,,902428,M3,Waste Oil Credit - Solids 0.1-5%,Cement,CEMENT,sesc
902428sesc,Standard,,902428,M3,Waste Oil Credit - Solids 0.1-5%,Contaminated Debris and Soil (chem/solvent),SOILCH,sesc
902428sesc,Standard,,902428,M3,Waste Oil Credit - Solids 0.1-5%,Dessicant,DESICT,sesc
902428sesc,Standard,,902428,M3,Waste Oil Credit - Solids 0.1-5%,Sand - Produced,SAND,sesc
902428sesc,Standard,,902428,M3,Waste Oil Credit - Solids 0.1-5%,Catalyst (Sulphur),CATSU,sesc
902428sesc,Standard,,902428,M3,Waste Oil Credit - Solids 0.1-5%,Activated Carbon,ACTCRB,sesc
902428sesc,Standard,,902428,M3,Waste Oil Credit - Solids 0.1-5%,Sludge - Flare Pit,SLGPIT,sesc
902428sesc,Standard,,902428,M3,Waste Oil Credit - Solids 0.1-5%,Sludge - Process,SLGPRO,sesc
902428sesc,Standard,,902428,M3,Waste Oil Credit - Solids 0.1-5%,Sludge - Lime,SLGLIM,sesc
902428sesc,Standard,,902428,M3,Waste Oil Credit - Solids 0.1-5%,Sludge - Sulphur,SLGSUL,sesc
902428sesc,Standard,,902428,M3,Waste Oil Credit - Solids 0.1-5%,Filter Backwash Liquids (water treatment),FLBWWT,sesc
902428sesc,Standard,,902428,M3,Waste Oil Credit - Solids 0.1-5%,Glycol Solutions (no heavy metals),GLYC,sesc
902428sesc,Standard,,902428,M3,Waste Oil Credit - Solids 0.1-5%,Filter Backwash Liquids (gas sweetening),FLBWSW,sesc
902428sesc,Standard,,902428,M3,Waste Oil Credit - Solids 0.1-5%,Corrosion Inhibitor/Oxygen Scavenger Solutions,CORINH,sesc
902428sesc,Standard,,902428,M3,Waste Oil Credit - Solids 0.1-5%,Salt Heat Medium,SALT,sesc
902428sesc,Standard,,902428,M3,Waste Oil Credit - Solids 0.1-5%,Hydrotest Fluids - Methanol,METHNL,sesc
902428sesc,Standard,,902428,M3,Waste Oil Credit - Solids 0.1-5%,Sweetening Agents (liquids),SWTLIQ,sesc
902428sesc,Standard,,902428,M3,Waste Oil Credit - Solids 0.1-5%,Wash Fluids - Organic,WSHORG,sesc
902428sesc,Standard,,902428,M3,Waste Oil Credit - Solids 0.1-5%,Acid,ACID,sesc
902428sesc,Standard,,902428,M3,Waste Oil Credit - Solids 0.1-5%,Boiler Blowdown Water,BLBDWT,sesc
902428sesc,Standard,,902428,M3,Waste Oil Credit - Solids 0.1-5%,Water Process (with organic chemicals),PWTROR,sesc
902428sesc,Standard,,902428,M3,Waste Oil Credit - Solids 0.1-5%,Sweetening Agents (solids),SWTSOL,sesc
902428sesc,Standard,,902428,M3,Waste Oil Credit - Solids 0.1-5%,Frac Sand - Non-Radioactive,FRCSND,sesc
902428sesc,Standard,,902428,M3,Waste Oil Credit - Solids 0.1-5%,Water Process (with heavy metals),,sesc
902428sesc,Standard,,902428,M3,Waste Oil Credit - Solids 0.1-5%,Sludge - Gas Sweetening Systems,SLGSWT,sesc
902428sesc,Standard,,902428,M3,Waste Oil Credit - Solids 0.1-5%,Non-Oilfield Class 1B Water (Secure Leachate Only),NONOFD,sesc
902428sesc,Standard,,902428,M3,Waste Oil Credit - Solids 0.1-5%,Hydrovac Material (emulsion impacted),HYDVEM,sesc
902428sesc,Standard,,902428,M3,Waste Oil Credit - Solids 0.1-5%,Hydrovac Material (sulfur),HYDVSU,sesc
902428sesc,Standard,,902428,M3,Waste Oil Credit - Solids 0.1-5%,Contaminated Debris and Soil (refined fuels/oils),SOILRO,sesc
902428sesc,Standard,,902428,M3,Waste Oil Credit - Solids 0.1-5%,Waste - Miscellaneous,WSTMIS,sesc
902428sesc,Standard,,902428,M3,Waste Oil Credit - Solids 0.1-5%,Waste Flammable Liquid,WSTFLQ,sesc
902428sesc,Standard,,902428,M3,Waste Oil Credit - Solids 0.1-5%,Water-Contaminated Produced (Incl Brine Solutions),WATER,sesc
902428sesc,Standard,,902428,M3,Waste Oil Credit - Solids 0.1-5%,Waters Contaminated (collected surface waters),CWATER,sesc
902428sesc,Standard,,902428,M3,Waste Oil Credit - Solids 0.1-5%,Sludge - Hydrocarbon,SLGHYD,sesc
902428sesc,Standard,,902428,M3,Waste Oil Credit - Solids 0.1-5%,Sludge - Emulsion,SLGEML,sesc
902428sesc,Standard,,902428,M3,Waste Oil Credit - Solids 0.1-5%,Non-Oilfield Waste,NONOFD,sesc
902428sesc,Standard,,902428,M3,Waste Oil Credit - Solids 0.1-5%,Snow Melt,CWATER,sesc
902429sesc,Standard,,902429,M3,Waste Oil Credit - Solids 5.1-10%,Snow Melt,CWATER,sesc
902429sesc,Standard,,902429,M3,Waste Oil Credit - Solids 5.1-10%,Non-Oilfield Waste,NONOFD,sesc
902429sesc,Standard,,902429,M3,Waste Oil Credit - Solids 5.1-10%,Sludge - Emulsion,SLGEML,sesc
902429sesc,Standard,,902429,M3,Waste Oil Credit - Solids 5.1-10%,Sludge - Hydrocarbon,SLGHYD,sesc
902429sesc,Standard,,902429,M3,Waste Oil Credit - Solids 5.1-10%,Water-Contaminated Produced (Incl Brine Solutions),WATER,sesc
902429sesc,Standard,,902429,M3,Waste Oil Credit - Solids 5.1-10%,Waste Flammable Liquid,WSTFLQ,sesc
902429sesc,Standard,,902429,M3,Waste Oil Credit - Solids 5.1-10%,Waste - Miscellaneous,WSTMIS,sesc
902429sesc,Standard,,902429,M3,Waste Oil Credit - Solids 5.1-10%,Contaminated Debris and Soil (refined fuels/oils),SOILRO,sesc
902429sesc,Standard,,902429,M3,Waste Oil Credit - Solids 5.1-10%,Hydrovac Material (sulfur),HYDVSU,sesc
902429sesc,Standard,,902429,M3,Waste Oil Credit - Solids 5.1-10%,Hydrovac Material (emulsion impacted),HYDVEM,sesc
902429sesc,Standard,,902429,M3,Waste Oil Credit - Solids 5.1-10%,Non-Oilfield Class 1B Water (Secure Leachate Only),NONOFD,sesc
902429sesc,Standard,,902429,M3,Waste Oil Credit - Solids 5.1-10%,Waters Contaminated (collected surface waters),CWATER,sesc
902429sesc,Standard,,902429,M3,Waste Oil Credit - Solids 5.1-10%,Sludge - Gas Sweetening Systems,SLGSWT,sesc
902429sesc,Standard,,902429,M3,Waste Oil Credit - Solids 5.1-10%,Water Process (with heavy metals),,sesc
902429sesc,Standard,,902429,M3,Waste Oil Credit - Solids 5.1-10%,Frac Sand - Non-Radioactive,FRCSND,sesc
902429sesc,Standard,,902429,M3,Waste Oil Credit - Solids 5.1-10%,Sweetening Agents (solids),SWTSOL,sesc
902429sesc,Standard,,902429,M3,Waste Oil Credit - Solids 5.1-10%,Water Process (with organic chemicals),PWTROR,sesc
902429sesc,Standard,,902429,M3,Waste Oil Credit - Solids 5.1-10%,Boiler Blowdown Water,BLBDWT,sesc
902429sesc,Standard,,902429,M3,Waste Oil Credit - Solids 5.1-10%,Acid,ACID,sesc
902429sesc,Standard,,902429,M3,Waste Oil Credit - Solids 5.1-10%,Wash Fluids - Organic,WSHORG,sesc
902429sesc,Standard,,902429,M3,Waste Oil Credit - Solids 5.1-10%,Sweetening Agents (liquids),SWTLIQ,sesc
902429sesc,Standard,,902429,M3,Waste Oil Credit - Solids 5.1-10%,Hydrotest Fluids - Methanol,METHNL,sesc
902429sesc,Standard,,902429,M3,Waste Oil Credit - Solids 5.1-10%,Salt Heat Medium,SALT,sesc
902429sesc,Standard,,902429,M3,Waste Oil Credit - Solids 5.1-10%,Corrosion Inhibitor/Oxygen Scavenger Solutions,CORINH,sesc
902429sesc,Standard,,902429,M3,Waste Oil Credit - Solids 5.1-10%,Glycol Solutions (no heavy metals),GLYC,sesc
902429sesc,Standard,,902429,M3,Waste Oil Credit - Solids 5.1-10%,Filter Backwash Liquids (water treatment),FLBWWT,sesc
902429sesc,Standard,,902429,M3,Waste Oil Credit - Solids 5.1-10%,Filter Backwash Liquids (gas sweetening),FLBWSW,sesc
902429sesc,Standard,,902429,M3,Waste Oil Credit - Solids 5.1-10%,Sludge - Sulphur,SLGSUL,sesc
902429sesc,Standard,,902429,M3,Waste Oil Credit - Solids 5.1-10%,Sludge - Lime,SLGLIM,sesc
902429sesc,Standard,,902429,M3,Waste Oil Credit - Solids 5.1-10%,Sludge - Process,SLGPRO,sesc
902429sesc,Standard,,902429,M3,Waste Oil Credit - Solids 5.1-10%,Sludge - Flare Pit,SLGPIT,sesc
902429sesc,Standard,,902429,M3,Waste Oil Credit - Solids 5.1-10%,Activated Carbon,ACTCRB,sesc
902429sesc,Standard,,902429,M3,Waste Oil Credit - Solids 5.1-10%,Catalyst (Sulphur),CATSU,sesc
902429sesc,Standard,,902429,M3,Waste Oil Credit - Solids 5.1-10%,Sand - Produced,SAND,sesc
902429sesc,Standard,,902429,M3,Waste Oil Credit - Solids 5.1-10%,Dessicant,DESICT,sesc
902429sesc,Standard,,902429,M3,Waste Oil Credit - Solids 5.1-10%,Contaminated Debris and Soil (chem/solvent),SOILCH,sesc
902429sesc,Standard,,902429,M3,Waste Oil Credit - Solids 5.1-10%,Cement,CEMENT,sesc
902429sesc,Standard,,902429,M3,Waste Oil Credit - Solids 5.1-10%,"Caustic Solutions (unneutralized, spent)",CAUS,sesc
902429sesc,Standard,,902429,M3,Waste Oil Credit - Solids 5.1-10%,Catalyst (non-sulphur),CATNS,sesc
902429sesc,Standard,,902429,M3,Waste Oil Credit - Solids 5.1-10%,Contaminated Debris and Soil (produced/salt water),SOILPW,sesc
902429sesc,Standard,,902429,M3,Waste Oil Credit - Solids 5.1-10%,Contaminated Debris and Soil (emulsion),SOILEM,sesc
902429sesc,Standard,,902429,M3,Waste Oil Credit - Solids 5.1-10%,Contaminated Debris and Soil (crude oil/condensate,SOILCO,sesc
902429sesc,Standard,,902429,M3,Waste Oil Credit - Solids 5.1-10%,Frac Fluid (hydrocarbon based),FRFLDH,sesc
902429sesc,Standard,,902429,M3,Waste Oil Credit - Solids 5.1-10%,Drilling Waste Hydrocarbon,DRWSHC,sesc
902429sesc,Standard,,902429,M3,Waste Oil Credit - Solids 5.1-10%,High Solids Produced Water,HSPWTR,sesc
902429sesc,Standard,,902429,M3,Waste Oil Credit - Solids 5.1-10%,Frac Fluid (water based),FRFLDW,sesc
902429sesc,Standard,,902429,M3,Waste Oil Credit - Solids 5.1-10%,Contaminated Debris and Soil (sulphur),SOILSU,sesc
902429sesc,Standard,,902429,M3,Waste Oil Credit - Solids 5.1-10%,Crude Oil/Condensate Emulsions (residuals after tr,COEMUL,sesc
902429sesc,Standard,,902429,M3,Waste Oil Credit - Solids 5.1-10%,Drilling Waste Advanced Gel Chemical,DRWSAC,sesc
902429sesc,Standard,,902429,M3,Waste Oil Credit - Solids 5.1-10%,Drilling Waste Gel Chemical,DRWSGC,sesc
902429sesc,Standard,,902429,M3,Waste Oil Credit - Solids 5.1-10%,Hydrovac Material (crude/condi),HYDVCO,sesc
902429sesc,Standard,,902429,M3,Waste Oil Credit - Solids 5.1-10%,Well Workover Fluids,WWOFLD,sesc
902429sesc,Standard,,902429,M3,Waste Oil Credit - Solids 5.1-10%,Hydrovac Material (chem/solvent),HYDVCH,sesc
902429sesc,Standard,,902429,M3,Waste Oil Credit - Solids 5.1-10%,Hydrovac Material (mercury/heavy metal),HYDVHM,sesc
902429sesc,Standard,,902429,M3,Waste Oil Credit - Solids 5.1-10%,Hydrovac Material (pesticide/herbicide),HYDVPT,sesc
902429sesc,Standard,,902429,M3,Waste Oil Credit - Solids 5.1-10%,Hydrovac Material (refined fuel/oil),HYDVRO,sesc
902429sesc,Standard,,902429,M3,Waste Oil Credit - Solids 5.1-10%,Hydrovac Material (produced water/salt),HYDVPW,sesc
902429sesc,Standard,,902429,M3,Waste Oil Credit - Solids 5.1-10%,Pigging Waste (liguid & wax),PIGWST,sesc
902429sesc,Standard,,902429,M3,Waste Oil Credit - Solids 5.1-10%,Residual formation fines after treatment and settl,FRMFNS,sesc
902429sesc,Standard,,902429,M3,Waste Oil Credit - Solids 5.1-10%,Sludge - Cooling Tower,SLGCTW,sesc
902429sesc,Standard,,902429,M3,Waste Oil Credit - Solids 5.1-10%,Wash Fluids - Water,WSHWTR,sesc
902429sesc,Standard,,902429,M3,Waste Oil Credit - Solids 5.1-10%,Treater Hay,TRTHAY,sesc
902429sesc,Standard,,902429,M3,Waste Oil Credit - Solids 5.1-10%,Sludge - Glycol/Gas Drying,SLGGLY,sesc
902429sesc,Standard,,902429,M3,Waste Oil Credit - Solids 5.1-10%,Tank Bottoms,SLGHYD,sesc
902430sesc,Standard,,902430,M3,Waste Oil Credit - Solids >10%,Tank Bottoms,SLGHYD,sesc
